Name,Formula,Area_Blank,Area_1_2,Area_1_1,Area_100_2,Area_100_1,Area_25_2,Area_25_1,Area_873_2,Area_873_1,Area_50_2,Area_50_1,Area_Std1,Area_Std2,Area_Std3,Group_Area_NaCl_1,Group_Area_NaCl_25,Group_Area_NaCl_50,Group_Area_NaCl_100,Group_Area_NaCl_400,Group_Area_Std1,Group_Area_Std2,Group_Area_Std3,Ratio_NaCl_1,Ratio_NaCl_25,Ratio_NaCl_50,Ratio_NaCl_100,Ratio_NaCl_400,Ratio_Std1,Ratio_Std2,Ratio_Std3
Lotaustralin,C11 H19 N O6,30346.69507,2252957.983,1013465.876,618185.2803,1283153.124,3133234.696,2415482.914,165947.1188,496873.5331,1067383.541,845172.4746,12181054.25,75943151.79,20463291.88,1633211.93,2774358.805,956278.0077,950669.2022,331410.3259,12181054.25,75943151.79,20463291.88,45.676,77.59,26.744,26.587,9.268,340.664,2123.883,572.292
,C6 H O6 P3,11192.18387,136229.8789,121124.288,117661.122,114618.402,82477.9409,98303.02562,17894666.45,66788591.39,92328.84234,84137.39196,551205.6077,138338.6923,97844.40093,128677.0835,90390.48326,88233.11715,116139.762,42341628.92,551205.6077,138338.6923,97844.40093,13.89,9.757,9.524,12.536,4570.446,59.498,14.933,10.562
,C3 H7 N2 O10 P,16233.89448,53089.34101,31193.60302,39976.81425,48920.55774,36943.6306,33855.4822,62307493.69,60359263.37,30362.13672,35653.01537,11670935.87,64975.48343,43781.30188,42141.47202,35399.5564,33007.57605,44448.68599,61333378.53,11670935.87,64975.48343,43781.30188,2.598,2.182,2.035,2.74,3780.518,719.383,4.005,2.699
,C3 H7 N2 O10 P,7665.360891,52573.68436,46550.02123,61434.35395,63839.49347,56535.30087,48731.64385,16031153.8,9879116.201,45995.35078,44174.15496,574953.0477,79190.75441,72838.09567,49561.8528,52633.47236,45084.75287,62636.92371,12955135,574953.0477,79190.75441,72838.09567,6.223,6.609,5.661,7.865,1626.637,72.191,9.943,9.145
Mannitol 1-phosphate,C6 H15 O9 P,5488.206316,9920721.609,9254063.418,9892855.413,10249541.35,11999601.61,12045907.99,28864.57268,198255.0578,15861087.74,11964143.46,46967.36253,111520.0607,27597.67723,9587392.514,12022754.8,13912615.6,10071198.38,113559.8153,46967.36253,111520.0607,27597.67723,1860.439,2333.023,2699.752,1954.322,22.036,9.114,21.641,5.355
,C4 H15 N2 O5 P3,139330.4268,1500160.21,1562749.563,47630700.59,39453847.14,27985324.02,20096715.56,13586458.88,10210561.29,17711023.88,7513834.793,2273098.555,41818303.51,37600270.05,1531454.886,24041019.79,12612429.34,43542273.86,11898510.09,2273098.555,41818303.51,37600270.05,11.531,181.015,94.964,327.848,89.589,17.115,314.868,283.108
,C3 H7 O10 P S,8454.684808,6805572.175,10020011.11,8142891.018,2602851.813,8113508.058,5882396.563,51477.22206,176821.2857,7606241.294,8743628.328,164528.8952,161240.4171,125972.7755,8412791.642,6997952.31,8174934.811,5372871.416,114149.2539,164528.8952,161240.4171,125972.7755,1140.369,948.585,1108.127,728.302,15.473,22.302,21.856,17.076
,C5 H11 N6 O5 P,9174.146165,64574.80199,70745.47285,102972.4847,139239.4935,58548.4975,106085.2333,128779.4313,131178.0518,61149.19993,66217.61587,142454134.3,195543.4167,62321.25373,67660.13742,82316.8654,63683.4079,121105.9891,129978.7415,142454134.3,195543.4167,62321.25373,7.669,9.33,7.218,13.726,14.732,16145.711,22.163,7.063
,C3 H6 N7 O6 P,11493.33177,34803.56486,48330.6693,84863.97592,89412.37158,37064.46847,44046.31475,1765246.569,3479789.454,26697.72069,41863.47459,35280512.72,431515.8367,42472.70552,41567.11708,40555.39161,34280.59764,87138.17375,2622518.012,35280512.72,431515.8367,42472.70552,3.633,3.544,2.996,7.616,229.199,3083.392,37.713,3.712
Adenosine,C10 H13 N5 O4,37496.94431,1040877019,1054681366,708394827.4,301981980.5,389329426.9,606681831.8,91829980.76,250832467.7,499817949.5,372315809.7,499859.1261,560768.5454,812524.8811,1047779192,498005629.4,436066879.6,505188404,171331224.2,499859.1261,560768.5454,812524.8811,17534.503,8334.085,7297.545,8454.288,2867.215,8.365,9.384,13.598
,C7 H10 O7 P2,54717.57718,1784401.714,1720178.445,1369869481,1676684655,569953546.7,669046899.1,2195592135,847600418.8,713708326,749634027.3,597049098.5,999815806.1,1547146157,1752290.08,619500222.9,731671176.7,1523277068,1521596277,597049098.5,999815806.1,1547146157,80.747,28547.094,33716.026,70193.895,70116.442,27512.527,46072.357,71293.802
Arabinosylhypoxanthine,C10 H12 N4 O5,6677.877831,15435369.36,15785537.9,10647089.01,7789464.697,13507728.39,21337847.26,137408.6987,1233687.706,6572879.505,9604615.038,341528.6699,88144.12877,54797.16989,15610453.63,17422787.83,8088747.271,9218276.854,685548.2021,341528.6699,88144.12877,54797.16989,2815.671,3142.563,1458.974,1662.709,123.653,61.602,15.899,9.884
,C5 H2 O13,14258.12508,160475.8628,167935.3509,3486297.755,4650239.325,3899951.643,3018642.464,7354365.948,3237436.486,3112224.485,3534347.554,82348255.19,31224144.31,29241840.75,164205.6069,3459297.053,3323286.019,4068268.54,5295901.217,82348255.19,31224144.31,29241840.75,11.868,250.024,240.194,294.038,382.766,5951.8,2256.755,2113.482
,C6 H8 Cl N O5 P2,17087.54519,195225.1332,173577.9657,168615.0527,164254.6626,118195.5612,140873.804,25990531.62,32126175.83,132312.461,120573.6486,789908.8585,225545.723,140216.5689,184401.5495,129534.6826,126443.0548,166434.8576,29058353.73,789908.8585,225545.723,140216.5689,13.335,9.368,9.144,12.036,2101.416,57.124,16.311,10.14
,C9 H13 N5 O5,8817.256995,8945596.973,19380570.91,4263532.539,1941798.469,5974584.766,6818576.241,96863.65413,103948.9997,6684875.278,3685156.459,427338.5911,123355.3052,68479.09917,14163083.94,6396580.503,5185015.869,3102665.504,100406.3269,427338.5911,123355.3052,68479.09917,1679.733,758.631,614.94,367.974,11.908,50.682,14.63,8.122
5-(Hydroxyphenyl)-gamma-valerolactone-O-sulphate,C11 H12 O6 S,13269.6796,74597.46647,70978.56254,89516.01703,122465.4379,64056.35058,93463.317,3111049.515,849336.6543,57061.72195,64678.48733,37678564.48,87604.48243,49873.49392,72788.0145,78759.83379,60870.10464,105990.7275,1980193.085,37678564.48,87604.48243,49873.49392,5.837,6.315,4.881,8.499,158.784,3021.293,7.025,3.999
4-(4-Methyl-3-oxopentyl)phenyl hydrogen sulfate,C12 H16 O5 S,9418.602548,52948.06723,50379.42814,63537.01155,86923.97406,45466.15479,66338.7408,148842.8655,132876.9545,40501.48126,45907.73733,16055123.63,62180.23541,35399.39404,51663.74769,55902.4478,43204.60929,75230.4928,140859.91,16055123.63,62180.23541,35399.39404,5.871,6.352,4.909,8.548,16.006,1824.355,7.066,4.022
,C7 H2 Cl N2 O2 P3,30306.05741,12400450.43,14136010.35,87444401.69,99770683.42,93824100.2,91139121.63,394033.9907,485238.1937,69695582.06,79957825.97,24970490.81,61437592.5,54816589.07,13268230.39,92481610.92,74826704.01,93607542.56,439636.0922,24970490.81,61437592.5,54816589.07,662.917,4620.634,3738.546,4676.888,21.965,1247.594,3069.59,2738.786
,C5 H10 N2 O9 S,12792.18978,22821329.16,19204589.74,42091864.42,26993045.99,29604359.04,29692136.33,3551523.915,5888139.629,25449422.05,30541029.52,228674.3328,315922.3814,158083.0731,21012959.45,29648247.68,27995225.79,34542455.2,4719831.772,228674.3328,315922.3814,158083.0731,941.801,1328.834,1254.746,1548.192,211.543,10.249,14.16,7.085
"N-Acetyl-1,6-anhydro-β-muramic acid",C11 H17 N O7,10180.86305,44642285.98,33517255.14,56092534.55,19328084.27,36445299.56,72663853.39,105194.466,485489.2669,65371964.82,39957800.87,295322.5355,283327.8852,128623.6698,39079770.56,54554576.48,52664882.85,37710309.41,295341.8664,295322.5355,283327.8852,128623.6698,4095.801,5717.656,5519.605,3952.273,30.954,30.952,29.695,13.481
"N-Acetyl-1,6-anhydro-β-muramic acid",C11 H17 N O7,24015.07247,61511853.75,62363424.11,52658956.16,88930048.63,58122704.34,72663853.39,25144750,36162871.59,39416089.7,46916810.28,2933301.797,1873701.288,645948.332,61937638.93,65393278.86,43166449.99,70794502.4,30653810.79,2933301.797,1873701.288,645948.332,1976.189,2086.445,1377.273,2258.777,978.044,93.59,59.783,20.61
,C2 H2 Cl N4 O4 P S2,36309.52594,68892.11474,64330.07876,76927.39679,122585.4022,83702.47509,82782.0464,8041457.933,26202140.86,61250.89443,62532.99546,690322.8667,122756.501,100896.8883,66611.09675,83242.26075,61891.94495,99756.39951,17121799.4,690322.8667,122756.501,100896.8883,1.91,2.386,1.774,2.86,490.864,19.791,3.519,2.893
6-phosphogluconate,C6 H13 O10 P,87024.40871,642602.3404,624252.773,902024.1277,1129632.212,590559.5286,568967.1031,291864.5934,237578.6113,642557.5236,840437.6985,501784321.3,243695169.9,113533473.3,633427.5567,579763.3158,741497.611,1015828.17,264721.6024,501784321.3,243695169.9,113533473.3,9.661,8.842,11.309,15.493,4.037,7652.888,3716.68,1731.539
,C6 H15 O10 P,8130.94086,119075603.9,67052984.92,38656213.65,82449355.57,94042555.62,115270209,138385.3447,10999832.41,51059304.67,60944121.54,20052288.05,164384861.8,158323363.4,93064294.41,104656382.3,56001713.11,60552784.61,5569108.877,20052288.05,164384861.8,158323363.4,10808.918,12155.277,6504.298,7032.881,646.822,2328.966,19092.419,18388.408
"(2S)-3-Methyl-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",C11 H21 N O7,17078.44035,9017135.016,6198913.87,2827810.438,5826756.291,13557795.63,10353211.45,506167.0134,1577054.224,3713150.281,4205041.438,56359791.17,250261561.2,88552699.41,7608024.443,11955503.54,3959095.86,4327283.365,1041610.619,56359791.17,250261561.2,88552699.41,430.693,676.805,224.126,244.969,58.966,3190.546,14167.388,5012.997
Tsar,C10 H20 N O4 P S,13169.48987,15492.2032,14775.59944,18524.61532,20762.24698,17846.2239,17553.25588,337329.8859,295556.4285,15270.89982,15517.71843,21314490.9,32735.61266,22805.99006,15133.90132,17699.73989,15394.30913,19643.43115,316443.1572,21314490.9,32735.61266,22805.99006,1.158,1.354,1.178,1.503,24.213,1630.926,2.505,1.745
,C5 H8 Cl N6 O2 P S,56203.90919,99921.05819,91356.32764,131592.6874,140379.9766,85658.83801,126658.3776,106366923.7,64735102.83,85560.39091,76448.02134,1995726.73,248809.4037,150381.5112,95638.69292,106158.6078,81004.20613,135986.332,85551013.25,1995726.73,248809.4037,150381.5112,2.919,3.24,2.472,4.15,2610.928,60.907,7.593,4.589
,C4 H7 N6 O7 P,9471.469334,73255.06663,74462.55549,113654.5216,143752.0799,64512.07405,107244.7071,104050.6282,135429.3764,63130.97279,70614.24102,50830334.61,114365.4115,73560.02986,73858.81106,85878.39057,66872.6069,128703.3008,119740.0023,50830334.61,114365.4115,73560.02986,8.159,9.487,7.387,14.217,13.227,5615.001,12.633,8.126
Guanosine,C10 H13 N5 O5,7119.492958,8919605.328,7915090.78,10624026.69,8183134.392,13667080.48,12281470.2,281413.7228,3686827.696,8075707.493,8368919.442,329114.0121,93973.19327,58420.96471,8417348.054,12974275.34,8222313.467,9403580.542,1984120.71,329114.0121,93973.19327,58420.96471,1424.069,2195.022,1391.073,1590.923,335.679,55.68,15.899,9.884
,C3 H9 O11 P S,10185.37415,9369184.849,13352095.79,9298079.198,8706316.844,10661212.04,8570943.825,65872.94149,65467.06616,7088129.947,13785502.28,696421.1227,359946.2381,162899.8001,11360640.32,9616077.933,10436816.11,9002198.021,65670.00382,696421.1227,359946.2381,162899.8001,1274.1,1078.447,1170.493,1009.6,7.365,78.104,40.368,18.269
,C6 H4 O13,7104.750246,591355.3487,273406.1035,101752074.2,139413755.8,63286350.51,60769943.17,139539626.8,125135521.4,74558610.11,74429630.76,336575044.9,421928073.9,402075684.8,432380.7261,62028146.84,74494120.43,120582915,132337574.1,336575044.9,421928073.9,402075684.8,60.009,8608.684,10338.796,16735.309,18366.7,46712.152,58558.02,55802.772
,C10 H6 O6 P2,17615.43463,40386.71917,36104.26368,45520.03769,65664.90354,41061.2365,44465.11564,55246937.07,50968582.71,35906.09221,35755.86265,7291056.251,79820.31062,50971.46224,38245.49143,42763.17607,35830.97743,55592.47061,53107759.89,7291056.251,79820.31062,50971.46224,2.173,2.429,2.035,3.158,3016.767,414.166,4.534,2.895
,C8 H18 O5 P2 S,10078.04505,72935.63869,69322.06216,116304.8698,157267.5576,66129.0771,119820.6422,145453.1765,156981.1022,68905.45762,69742.5618,22325954.49,100343.7557,66908.3632,71128.85042,92974.85966,69324.00971,136786.2137,151217.1394,22325954.49,100343.7557,66908.3632,7.138,9.33,6.956,13.726,15.174,2240.348,10.069,6.714
,C6 H13 N O6 P2 S,8956.063163,64815.76374,61604.48422,103356.7279,139759.0676,58766.97202,106481.0918,278618.5246,1381710.358,55804.02394,61978.16993,20115594.77,85451.06393,53790.90116,63210.12398,82624.0319,58891.09694,121557.8978,830164.4412,20115594.77,85451.06393,53790.90116,7.165,9.365,6.675,13.778,94.098,2280.065,9.686,6.097
ophthalmic acid,C11 H19 N3 O6,15394.40846,17910271.36,15873620.6,60265988.12,68240550.4,29366768.34,32406834.47,3083698.229,17536001.52,43392374.4,42876006.49,1202034.439,415033.3724,204321.1509,16891945.98,30886801.4,43134190.44,64253269.26,10309849.87,1202034.439,415033.3724,204321.1509,728.568,1332.182,1860.426,2771.315,444.675,51.845,17.901,8.813
,C8 H Cl O4 P2 S,24515.43101,154434279.7,122612867.5,18982524.14,20597834.96,60231667.52,62104568.98,479883.6849,443998.0866,26579464.87,23482429.63,4924546.526,9123347.082,7073447.161,138523573.6,61168118.25,25030947.25,19790179.55,461940.8858,4924546.526,9123347.082,7073447.161,5586.453,2466.821,1009.461,798.109,18.629,198.6,367.931,285.262
,C6 H10 O11 S,32859.21056,525113.516,552067.9168,478717.0017,537049.623,518128.4361,504729.0252,246069.8033,138309.9823,381786.7517,411341.9263,35303195.25,3951196.877,462597.7617,538590.7164,511428.7306,396564.339,507883.3124,192189.8928,35303195.25,3951196.877,462597.7617,23.853,22.65,17.563,22.493,8.512,1563.527,174.993,20.488
,C4 H2 N6 O6 P2,18007.30943,833405.0354,581702.6455,215245938.8,227260318.2,100340057,125882478,75575765.81,47698641.5,8786574.188,4499249.5,55944955.49,116618907,124412990.9,707553.8404,113111267.5,6642911.844,221253128.5,61637203.66,55944955.49,116618907,124412990.9,41.764,6676.478,392.103,13059.633,3638.183,3302.193,6883.519,7343.571
Carboxycyclophosphamide,C7 H15 Cl2 N2 O4 P,18460.93266,180811.6539,189749.875,26786504.09,36850724.47,18014339.9,16249131.81,12350594.77,20428713.18,13445062.51,13956748.1,23456472.77,51217303.89,49414334.18,185280.7645,17131735.85,13700905.31,31818614.28,16389653.97,23456472.77,51217303.89,49414334.18,5.549,513.084,410.333,952.947,490.859,702.506,1533.925,1479.927
Methyl alpha-aspartylphenylalaninate,C14 H18 N2 O5,3622.33226,28347.65682,47626.93351,98174.44936,178577.3141,76070.42712,157067.6641,2901517.37,7073887.066,66107.39169,68756.48309,167379.8761,55472.24377,132164.0277,37987.29516,116569.0456,67431.93739,138375.8817,4987702.218,167379.8761,55472.24377,132164.0277,10.305,31.622,18.293,37.538,1353.044,45.406,15.048,35.853
,C7 H10 N3 O6 P S,15767.56322,111275.9231,99203.20915,177443.1812,239938.8414,100891.3369,182807.0996,20838528.03,30296419.59,131751.2574,106404.3324,42688986.77,121701.137,81936.89291,105239.5661,141849.2183,119077.7949,208691.0113,25567473.81,42688986.77,121701.137,81936.89291,6.98,9.408,7.898,13.841,1695.72,2831.275,8.072,5.434
Adenylthiomethylpentose,C11 H15 N5 O3 S,7926.308607,46500317.99,31004193.92,21580703.35,19022291.2,19760930.1,19545006.81,1699051.117,169024.8782,12967173.93,8106937.66,366410.8164,104622.6936,65041.51323,38752255.95,19652968.45,10537055.8,20301497.28,934037.9974,366410.8164,104622.6936,65041.51323,4791.704,2430.083,1302.904,2510.274,115.494,45.307,12.937,8.042
,C11 H23 N O8,4713.895586,9458.933215,10611.52706,7546.707683,8976.536627,7477.527588,10907.09405,92377.56445,76486.99055,6753.839529,8811.736037,56046178.9,146867.3657,20352.71698,10035.23014,9192.31082,7782.787783,8261.622155,84432.2775,56046178.9,146867.3657,20352.71698,2.186,2.002,1.695,1.799,18.389,12206.502,31.987,4.433
,C12 H15 N O6 S,8705.333277,256693.3813,107233.0256,66288.88267,94895.29435,193441.6858,76765.50593,137571.019,122814.2039,225103.7053,219166.6003,13140493.44,350246.3032,663446.3725,181963.2034,135103.5959,222135.1528,80592.08851,130192.6115,13140493.44,350246.3032,663446.3725,16.025,11.898,19.563,7.098,11.466,1157.254,30.845,58.428
,C3 H10 Cl2 N2 O2 P2 S2,17369.0172,164467.6641,165854.5844,189699.2002,239934.6213,120609.3174,182803.8844,46793928.27,20140488.93,114003.325,133956.7814,766186.9555,221167.0739,122778.035,165161.1243,151706.6009,123980.0532,214816.9108,33467208.6,766186.9555,221167.0739,122778.035,10.858,9.973,8.15,14.122,2200.109,50.369,14.539,8.071
,C12 H3 N2 O2 P S2,25981.68799,346330.9017,295266.9044,30118308.49,39065713.41,9447247.559,2028211.424,42524789.2,46434886.97,25712682.3,27654679.09,129066524.9,45361592,47075884.4,320798.9031,5737729.491,26683680.69,34592010.95,44479838.09,129066524.9,45361592,47075884.4,10.476,187.367,871.364,1129.613,1452.503,4214.708,1481.297,1537.278
"1,2-di(3,4-dimethoxyphenyl)diaz-1-ene",C16 H18 N2 O4,19296.89793,2349489.98,2629742.382,344888.3562,2622783.754,3911619.77,3349584.192,103864.5754,166705.0528,3032282.958,1950566.357,42842751.22,645091.1179,175293.6991,2489616.181,3630601.981,2491424.657,1483836.055,135284.8141,42842751.22,645091.1179,175293.6991,147.644,215.309,147.751,87.997,8.023,2540.74,38.256,10.396
4-carboxy-4'-sulfoazobenzene,C13 H10 N2 O5 S,122749.6599,1221075.959,1301729.667,114589693.6,324250648.6,164331473.2,144878985.8,49692394.22,62512807.11,151587122.8,150242649.9,123495424.1,336087638.5,369090030.5,1261402.813,154605229.5,150914886.3,219420171.1,56102600.66,123495424.1,336087638.5,369090030.5,14.971,1834.992,1791.192,2604.274,665.876,1465.754,3988.987,4380.689
(+)-Gallocatechin,C15 H14 O7,6049.598372,16596984.25,15364264.46,72195001.14,31081414.61,38169086.36,49432617.62,1735820.237,764191.4455,22116531.02,84691187.22,50515.71505,84234.47796,29682.6631,15980624.36,43800851.99,53403859.12,51638207.88,1250005.841,50515.71505,84234.47796,29682.6631,2908.903,7972.933,9720.938,9399.542,227.535,9.195,15.333,5.403
Reduced Glutathione,C10 H17 N3 O6 S,23015.85918,214869595.8,305155334.2,926862897.6,1129952989,365393315.1,498246026.9,53166371.07,13120765.48,853727324.2,263364363.2,745431.5316,676055.0824,408614.2153,260012465,431819671,558545843.7,1028407943,33143568.28,745431.5316,676055.0824,408614.2153,8920.082,14814.162,19161.675,35280.934,1137.035,25.573,23.193,14.018
,C9 H3 N4 O P3 S,7422.852481,79789.73322,122629.2769,13135125.08,12804059.06,9425122.3,9172902.26,8905096.314,9135586.673,9412613.41,8983238.465,34267140.83,51070559.03,56502797.93,101209.5051,9299012.28,9197925.938,12969592.07,9020341.493,34267140.83,51070559.03,56502797.93,13.445,1235.272,1221.844,1722.869,1198.254,4552.016,6784.167,7505.781
,C11 H20 N2 O8,46693.86613,3782657.487,2077057.651,4951680.427,7406286.798,4693964.672,3859494.769,1979784.608,5443831.194,5478758.259,5807005.896,73500195.34,262767573.8,61787661.92,2929857.569,4276729.72,5642882.077,6178983.613,3711807.901,73500195.34,262767573.8,61787661.92,60.352,88.097,116.238,127.281,76.46,1514.035,5412.764,1272.767
N-Acetylneuraminic acid,C11 H19 N O9,23018.40576,100243290.4,32138688.92,7741337.814,17941895.1,54140352.41,51345648.63,3538953.42,24247290.18,14512331.68,20375789.83,328171209.5,233939015.7,538502045.8,66190989.66,52743000.52,17444060.75,12841616.46,13893121.8,328171209.5,233939015.7,538502045.8,3504.561,2792.541,923.597,679.915,735.588,17375.415,12386.179,28511.631
N-Acetylneuraminic acid,C11 H19 N O9,44062.78933,86807013.68,50597316.97,85431736.74,128509283.3,98265092.81,90548289.86,13440955.47,7612295.865,64685783.16,83703880.7,388462757.6,891192791,493483771.4,68702165.33,94406691.33,74194831.93,106970510,10526625.67,388462757.6,891192791,493483771.4,1607.274,2208.627,1735.774,2502.555,246.268,9088.013,20849.288,11544.96
,C5 H8 N5 O5 P3,9998.300209,62900.36552,56076.08495,100302.3893,135628.9879,57030.32421,103334.4237,5709145.223,4818352.879,49843.53621,60146.62665,22669782.76,70446.31353,46316.04368,59488.22523,80182.37396,54995.08143,117965.6886,5263749.051,22669782.76,70446.31353,46316.04368,4.855,6.544,4.488,9.628,429.589,1850.144,5.749,3.78
,C10 H8 N4 O8,12586.26959,5461892.656,5918466.045,14640284.32,25239717.71,17247115.9,14809428.57,862630.9235,1506889.168,15620236.69,12139165.07,349182.92,376639.0058,201298.5258,5690179.35,16028272.24,13879700.88,19940001.02,1184760.046,349182.92,376639.0058,201298.5258,514.26,1448.585,1254.403,1802.114,107.075,31.558,34.039,18.193
,C4 H2 N2 O11 P2,42481.08669,36992553.42,28109527.98,425405443.8,152364542.7,265054464.5,266345276.7,27655884.5,36576214.7,297763332.7,288438759.5,30462904.41,231522117.5,207571148.6,32551040.7,265699870.6,293101046.1,288884993.3,32116049.6,30462904.41,231522117.5,207571148.6,2306.805,18829.439,20771.287,20472.506,2275.978,2158.824,16407.353,14710.012
Febuxostat,C16 H16 N2 O3 S,10838.88784,28825.26508,24903.35582,32747.33066,47619.23299,32545.57355,31877.26987,167365.8652,157305.3489,25177.52083,26242.02719,35653881.37,65653.45005,34875.86992,26864.31045,32211.42171,25709.77401,40183.28183,162335.607,35653881.37,65653.45005,34875.86992,2.49,2.985,2.383,3.724,15.044,3304.166,6.084,3.232
,C3 H2 Cl N4 O4 P3 S,22636.04867,48445014.92,37478555.18,6607668.029,3564222.206,20789441.58,24425886.56,443095.2262,409960.6608,12958092.87,10611385.86,8393853.414,3374184.347,3765831.471,42961785.05,22607664.07,11784739.37,5085945.118,426527.9435,8393853.414,3374184.347,3765831.471,1904.306,1002.098,522.365,225.437,18.906,372.062,149.563,166.923
,C6 H N4 O6 P3,19366.376,7195361.894,7513971.377,35487641.95,36698790.09,74332036.05,70531483.68,18550278.67,7785843.219,51065912.55,49268029.31,104218485.1,40612896.26,35344019.43,7354666.636,72431759.87,50166970.93,36093216.02,13168060.94,104218485.1,40612896.26,35344019.43,382.831,3770.277,2611.332,1878.754,685.435,5424.866,2114.016,1839.756
,C5 H5 O10 P3,8334.107448,3448101.572,7329438.38,21999979.62,25178792.21,45557495.86,66857706.91,1963073.109,1927263.429,53830131.26,51698902.23,5415412.4,41337870.88,36046704.46,5388769.976,56207601.39,52764516.75,23589385.91,1945168.269,5415412.4,41337870.88,36046704.46,637.569,6650.17,6242.803,2790.965,230.141,640.721,4890.866,4264.845
5-oxo-eicosatetraenoic acid,C20 H30 O3,15000.80654,143511.7553,139297.3193,21236182.58,281616.9411,160172.5916,164800.6892,166009.5369,221890.4016,185125.1888,184313.9929,351555.9169,404421.8615,199097.0984,141404.5373,162486.6404,184719.5908,10758899.76,193949.9693,351555.9169,404421.8615,199097.0984,8.858,10.178,11.571,673.952,12.149,22.022,25.334,12.472
,C H3 Cl O11 P2 S,13335.10435,152353.5121,135460.0828,131587.03,145829.5048,92239.70587,109937.7854,11750675.56,21632231.8,103256.5213,94095.56303,616444.1373,176015.6721,109424.8797,143906.7974,101088.7456,98676.04216,138708.2674,16691453.68,616444.1373,176015.6721,109424.8797,12.998,9.131,8.913,12.529,1507.657,55.68,15.899,9.884
,C9 H6 N8 O2 S2,8562.628955,286292.209,229676.8433,24964825.97,29482369.37,24160886.45,22205895.24,35783997.94,25589439.36,36604490.08,25487637.95,222006165.7,49232709.04,101590578.6,257984.5262,23183390.85,31046064.01,27223597.67,30686718.65,222006165.7,49232709.04,101590578.6,29.822,2679.884,3588.769,3146.911,3547.231,25662.799,5691.054,11743.361
,C12 H21 N O9,8262.617847,10020895.46,2601617.616,676873.0604,2943819.027,8172742.943,7316374.655,83507.12359,132873.0855,1732268.932,2325198.221,381957.4409,30135486.85,65086947.16,6311256.54,7744558.799,2028733.576,1810346.044,108190.1046,381957.4409,30135486.85,65086947.16,950.212,1166.007,305.443,272.562,16.289,57.507,4537.145,9799.375
,C7 H3 O9 P3,48354.10259,47503.02844,45588.15215,57517.07326,131699.1198,188259.7118,108903.5978,75759878.48,60810225.24,41117.64303,237994.7598,5668840.507,730140.0335,236865.952,46545.5903,148581.6548,139556.2014,94608.09653,68285051.86,5668840.507,730140.0335,236865.952,1.415,4.518,4.244,2.877,2076.554,172.39,22.204,7.203
,C3 H O16 P,29564.34996,259455.3543,342548.0396,15006885.63,10662840.95,15020433.11,9441652.76,1600738.555,725454.1101,15851515.65,15488588.22,6898934.868,61875156.3,28061777.6,301001.6969,12231042.94,15670051.94,12834863.29,1163096.333,6898934.868,61875156.3,28061777.6,23.851,969.162,1241.662,1017.007,92.161,546.657,4902.856,2223.556
,C11 H21 N O2 P2 S2,14769.22805,83062.09645,81954.62674,98219.43515,133553.6173,73961.96985,107916.4044,256837.0951,1068974.946,65885.69782,68044.38068,53414477.47,101151.5647,57585.88837,82508.3616,90939.18712,66965.03925,115886.5262,662906.0208,53414477.47,101151.5647,57585.88837,5.73,6.315,4.651,8.048,46.037,3709.465,7.025,3.999
,C7 H10 Cl N4 O P3 S,28886.53171,223416.7404,227099.3966,346628.8942,438421.8403,220384.0305,334029.3909,112675011.6,77458266.04,206666.8786,244773.2566,1257932.86,362711.3096,224346.8315,225258.0685,277206.7107,225720.0676,392525.3672,95066638.84,1257932.86,362711.3096,224346.8315,8.104,9.973,8.121,14.122,3420.217,45.257,13.049,8.071
"3-(4-Fluorophenyl)-2,2,4-trimethyl-2H-chromen-7-yl acetate",C20 H19 F O3,4802.089847,7306.382628,20696.11219,24545.52526,51338.38341,7617.427806,11866.51418,73064.51076,77918.01793,8599.860349,11166.54575,11337028.59,72164.3827,10099.26693,14001.24741,9741.970993,9883.203049,37941.95434,75491.26434,11337028.59,72164.3827,10099.26693,2.969,2.066,2.096,8.046,16.008,2403.996,15.302,2.142
,C9 H2 N2 O8 P2,17017.58641,120097.6721,114147.4653,191510.5477,258960.7481,108889.8151,197299.7077,42594716.77,47401546.71,95167.85182,114839.8707,4086886.832,134505.391,99669.61175,117122.5687,153094.7614,105003.8613,225235.6479,44998131.74,4086886.832,134505.391,99669.61175,7.165,9.365,6.423,13.778,2752.675,250.008,8.228,6.097
,C8 H11 N9 O4 S,12830.53251,325927.6515,494752.726,2300012.108,1132687.729,231305.9731,756630.3708,17536873.95,25042753.19,1720910.585,143963.1031,656195.6975,242383.5249,118948.1724,410340.1887,493968.172,932436.8438,1716349.919,21289813.57,656195.6975,242383.5249,118948.1724,30.087,36.219,68.368,125.846,1561.006,48.113,17.772,8.721
(Z)-desulfoglucotropeolin,C14 H19 N O6 S,8475.853909,47648.26633,45336.73343,64541.45608,92393.78046,44148.17659,74741.90739,133944.5397,119576.7258,39592.8616,41312.63347,15515733.59,55956.34689,36776.74416,46492.49988,59445.04199,40452.74754,78467.61827,126760.6328,15515733.59,55956.34689,36776.74416,5.871,7.506,5.108,9.908,16.006,1959.165,7.066,4.644
