max_growth,k_val,mets,min,max
0.87272,0.005664924,cynt,1.00E-06,1.27E-06
0.87272,0.005664924,23dhdp,1.00E-06,1.21E-06
0.87272,0.005664924,thdp,0.000263315,0.000264789
0.87272,0.005664924,hom__L,1.00E-06,1.38E-06
0.87272,0.005664924,phom,1.00E-06,1.25E-06
0.87272,0.005664924,gtspmd,1.00E-06,1.88E-06
0.87272,0.005664924,gua,1.00E-06,1.38E-06
0.87272,0.005664924,suchms,1.00E-06,1.27E-06
0.87272,0.005664924,phpyr,4.25E-06,5.07E-06
0.87272,0.005664924,tmao,1.00E-06,1.38E-06
0.87272,0.005664924,tma,1.00E-06,1.38E-06
0.87272,0.005664924,e4p,3.83E-06,4.00E-06
0.87272,0.005664924,2dda7p,1.00E-06,1.21E-06
0.87272,0.005664924,nac,1.00E-06,1.27E-06
0.87272,0.005664924,1pyr5c,1.00E-06,1.28E-06
0.87272,0.005664924,f1p,1.00E-06,1.23E-06
0.87272,0.005664924,N1aspmd,1.00E-06,1.96E-06
0.87272,0.005664924,rhcys,1.00E-06,1.38E-06
0.87272,0.005664924,dhptd,1.00E-06,1.38E-06
0.87272,0.005664924,3dhgulnp,1.00E-06,1.21E-06
0.87272,0.005664924,xu5p__L,1.00E-06,1.24E-06
0.87272,0.005664924,n8aspmd,1.00E-06,1.65E-06
0.87272,0.005664924,dtdp4addg,1.00E-06,1.27E-06
0.87272,0.005664924,dtdp4aaddg,1.00E-06,1.22E-06
0.87272,0.005664924,23doguln,1.00E-06,1.27E-06
0.87272,0.005664924,3dhguln,1.00E-06,1.27E-06
0.87272,0.005664924,tre,1.00E-06,1.38E-06
0.87272,0.005664924,betald,1.00E-06,1.58E-06
0.87272,0.005664924,glyb,1.00E-06,1.38E-06
0.87272,0.005664924,maltpt,1.00E-06,1.38E-06
0.87272,0.005664924,maltttr,1.00E-06,1.38E-06
0.87272,0.005664924,fmnh2,1.00E-06,1.24E-06
0.87272,0.005664924,melib,1.00E-06,1.38E-06
0.87272,0.005664924,fcl__L,1.00E-06,1.38E-06
0.87272,0.005664924,fc1p,1.00E-06,1.23E-06
0.87272,0.005664924,udpg,1.00E-06,1.21E-06
0.87272,0.005664924,26dap__M,1.00E-06,1.38E-06
0.87272,0.005664924,uamag,1.00E-06,1.17E-06
0.87272,0.005664924,ugmd,1.00E-06,1.17E-06
0.87272,0.005664924,uama,1.00E-06,1.19E-06
0.87272,0.005664924,glu__D,1.00E-06,1.27E-06
0.87272,0.005664924,urdglyc,1.00E-06,1.28E-06
0.87272,0.005664924,dctp,1.00E-06,1.17E-06
0.87272,0.005664924,dcmp,1.00E-06,1.24E-06
0.87272,0.005664924,op4en,1.00E-06,1.27E-06
0.87272,0.005664924,4h2opntn,1.00E-06,1.27E-06
0.87272,0.005664924,pro__L,1.00E-06,1.38E-06
0.87272,0.005664924,3hpppn,1.00E-06,1.27E-06
0.87272,0.005664924,gdpmann,1.00E-06,1.21E-06
0.87272,0.005664924,gdpddman,1.00E-06,1.21E-06
0.87272,0.005664924,ala_B,1.00E-06,1.38E-06
0.87272,0.005664924,alaala,1.00E-06,1.38E-06
0.87272,0.005664924,dcyt,1.00E-06,1.38E-06
0.87272,0.005664924,dann,1.49E-06,2.88E-06
0.87272,0.005664924,dtbt,1.00E-06,1.08E-06
0.87272,0.005664924,dutp,1.00E-06,1.15E-06
0.87272,0.005664924,u3aga,1.00E-06,1.22E-06
0.87272,0.005664924,u3hga,1.00E-06,1.27E-06
0.87272,0.005664924,acmana,1.00E-06,1.38E-06
0.87272,0.005664924,acmanap,1.00E-06,1.25E-06
0.87272,0.005664924,histd,1.00E-06,1.57E-06
0.87272,0.005664924,his__L,1.00E-06,1.39E-06
0.87272,0.005664924,aspsa,1.00E-06,1.38E-06
0.87272,0.005664924,gam1p,1.00E-06,1.04E-06
0.87272,0.005664924,gar,1.00E-06,1.28E-06
0.87272,0.005664924,fgam,6.28E-06,7.40E-06
0.87272,0.005664924,eig3p,1.00E-06,1.25E-06
0.87272,0.005664924,imacp,1.00E-06,1.26E-06
0.87272,0.005664924,glucys,1.00E-06,1.28E-06
0.87272,0.005664924,prbatp,1.00E-06,1.13E-06
0.87272,0.005664924,prbamp,1.00E-06,1.19E-06
0.87272,0.005664924,pram,1.00E-06,1.28E-06
0.87272,0.005664924,acser,1.00E-06,1.37E-06
0.87272,0.005664924,dnad,1.00E-06,1.21E-06
0.87272,0.005664924,pap,1.00E-06,1.19E-06
0.87272,0.005664924,paps,1.00E-06,1.17E-06
0.87272,0.005664924,so3,1.00E-06,1.21E-06
0.87272,0.005664924,lys__L,1.00E-06,1.57E-06
0.87272,0.005664924,no2,1.00E-06,1.27E-06
0.87272,0.005664924,g3pc,1.00E-06,1.38E-06
0.87272,0.005664924,chol,1.00E-06,1.38E-06
0.87272,0.005664924,g3pe,1.00E-06,1.38E-06
0.87272,0.005664924,etha,1.00E-06,1.38E-06
0.87272,0.005664924,34hpp,1.00E-06,1.27E-06
0.87272,0.005664924,ascb6p,1.00E-06,1.24E-06
0.87272,0.005664924,adocbip,1.00E-06,1.30E-06
0.87272,0.005664924,agdpcbi,1.00E-06,1.29E-06
0.87272,0.005664924,prfp,1.00E-06,1.21E-06
0.87272,0.005664924,adocbl,1.00E-06,1.39E-06
0.87272,0.005664924,adocbi,1.00E-06,1.50E-06
0.87272,0.005664924,thmpp,1.00E-06,1.21E-06
0.87272,0.005664924,hkndd,1.00E-06,1.21E-06
0.87272,0.005664924,dxyl,1.00E-06,1.38E-06
0.87272,0.005664924,sucorn,1.00E-06,1.28E-06
0.87272,0.005664924,sucgsa,1.00E-06,1.22E-06
0.87272,0.005664924,hkntd,1.00E-06,1.21E-06
0.87272,0.005664924,2pg,1.00E-06,1.03E-06
0.87272,0.005664924,ppcoa,1.00E-06,1.19E-06
0.87272,0.005664924,ppap,1.00E-06,1.23E-06
0.87272,0.005664924,g3pi,1.00E-06,1.27E-06
0.87272,0.005664924,inost,1.00E-06,1.38E-06
0.87272,0.005664924,phthr,1.00E-06,1.16E-06
0.87272,0.005664924,5aop,1.00E-06,1.36E-06
0.87272,0.005664924,ppbng,1.00E-06,1.27E-06
0.87272,0.005664924,23dhba,1.00E-06,1.27E-06
0.87272,0.005664924,seramp,1.00E-06,1.39E-06
0.87272,0.005664924,enter,1.00E-06,1.35E-06
0.87272,0.005664924,man6pglyc,1.00E-06,1.20E-06
0.87272,0.005664924,oxur,1.00E-06,1.26E-06
0.87272,0.005664924,fpram,1.00E-06,1.03E-06
0.87272,0.005664924,acmum6p,1.00E-06,1.21E-06
0.87272,0.005664924,lac__D,1.00E-06,1.27E-06
0.87272,0.005664924,man1p,1.00E-06,1.23E-06
0.87272,0.005664924,3php,1.00E-06,1.20E-06
0.87272,0.005664924,pser__L,1.00E-06,1.24E-06
0.87272,0.005664924,ap4a,1.00E-06,1.16E-06
0.87272,0.005664924,ap5a,1.00E-06,1.14E-06
0.87272,0.005664924,camp,1.00E-06,1.27E-06
0.87272,0.005664924,air,1.00E-06,1.23E-06
0.87272,0.005664924,5caiz,1.00E-06,1.21E-06
0.87272,0.005664924,mi1p__D,1.00E-06,1.23E-06
0.87272,0.005664924,2mcit,1.00E-06,1.19E-06
0.87272,0.005664924,taur,1.00E-06,1.38E-06
0.87272,0.005664924,aacald,1.00E-06,1.38E-06
0.87272,0.005664924,kdo2lipid4,1.00E-06,1.16E-06
0.87272,0.005664924,3c3hmp,7.72E-06,8.63E-06
0.87272,0.005664924,2dhp,1.00E-06,1.04E-06
0.87272,0.005664924,malttr,1.00E-06,1.38E-06
0.87272,0.005664924,malt,1.00E-06,1.38E-06
0.87272,0.005664924,malthc,1.00E-06,1.38E-06
0.87272,0.005664924,o2s,1.00E-06,1.28E-06
0.87272,0.005664924,acnam,1.00E-06,1.28E-06
0.87272,0.005664924,thm,1.00E-06,1.58E-06
0.87272,0.005664924,udpglcur,1.00E-06,1.17E-06
0.87272,0.005664924,glcr,1.00E-06,1.21E-06
0.87272,0.005664924,pppn,1.00E-06,1.27E-06
0.87272,0.005664924,uacmam,1.00E-06,1.22E-06
0.87272,0.005664924,uacmamu,1.00E-06,1.19E-06
0.87272,0.005664924,lald__L,1.00E-06,1.38E-06
0.87272,0.005664924,lac__L,1.00E-06,1.27E-06
0.87272,0.005664924,btnso,1.00E-06,1.27E-06
0.87272,0.005664924,btn,1.00E-06,1.27E-06
0.87272,0.005664924,cyst__L,1.00E-06,1.38E-06
0.87272,0.005664924,unaga,1.00E-06,1.22E-06
0.87272,0.005664924,unagamu,1.00E-06,1.19E-06
0.87272,0.005664924,2dh3dgal,1.00E-06,1.27E-06
0.87272,0.005664924,2dh3dgal6p,1.00E-06,1.21E-06
0.87272,0.005664924,arbt6p,1.00E-06,1.23E-06
0.87272,0.005664924,hqn,1.00E-06,1.38E-06
0.87272,0.005664924,3hcinnm,1.00E-06,1.27E-06
0.87272,0.005664924,pac,1.00E-06,1.27E-06
0.87272,0.005664924,phaccoa,1.00E-06,1.18E-06
0.87272,0.005664924,gp4g,1.00E-06,1.15E-06
0.87272,0.005664924,dtdp,1.00E-06,1.17E-06
0.87272,0.005664924,unagamuf,1.00E-06,1.20E-06
0.87272,0.005664924,ahdt,1.00E-06,1.15E-06
0.87272,0.005664924,isetac,1.00E-06,1.27E-06
0.87272,0.005664924,gcald,1.00E-06,1.38E-06
0.87272,0.005664924,2dr5p,1.00E-06,1.24E-06
0.87272,0.005664924,dhpt,1.00E-06,1.27E-06
0.87272,0.005664924,acgam,1.00E-06,1.38E-06
0.87272,0.005664924,5mthf,1.00E-06,1.28E-06
0.87272,0.005664924,iasp,1.00E-06,1.21E-06
0.87272,0.005664924,ethso3,1.00E-06,1.27E-06
0.87272,0.005664924,aragund,1.00E-06,1.22E-06
0.87272,0.005664924,garagund,1.00E-06,1.22E-06
0.87272,0.005664924,5aizc,1.00E-06,1.23E-06
0.87272,0.005664924,25aics,1.07E-05,1.53E-05
0.87272,0.005664924,23dhbzs,1.00E-06,1.31E-06
0.87272,0.005664924,23dhb,1.00E-06,1.27E-06
0.87272,0.005664924,mal__D,1.00E-06,1.22E-06
0.87272,0.005664924,ly_L,1.00E-06,1.38E-06
0.87272,0.005664924,xylu__L,1.00E-06,1.38E-06
0.87272,0.005664924,gg4abut,1.00E-06,1.29E-06
0.87272,0.005664924,sulfac,1.00E-06,1.21E-06
0.87272,0.005664924,datp,1.00E-06,1.16E-06
0.87272,0.005664924,ditp,1.00E-06,1.15E-06
0.87272,0.005664924,icolipa,1.00E-06,1.10E-06
0.87272,0.005664924,gicolipa,1.00E-06,1.10E-06
0.87272,0.005664924,fe3,1.00E-06,0.00196484
0.87272,0.005664924,fe2,1.00E-06,1.97E-06
0.87272,0.005664924,no,1.00E-06,1.38E-06
0.87272,0.005664924,no3,1.00E-06,1.27E-06
0.87272,0.005664924,ggagicolipa,1.00E-06,1.10E-06
0.87272,0.005664924,gggagicolipa,1.00E-06,1.10E-06
0.87272,0.005664924,colipa,1.00E-06,1.10E-06
0.87272,0.005664924,n2o,1.00E-06,1.38E-06
0.87272,0.005664924,anhm4p,1.00E-06,1.22E-06
0.87272,0.005664924,anhm3p,1.00E-06,1.22E-06
0.87272,0.005664924,acanth,1.00E-06,1.28E-06
0.87272,0.005664924,metsoS__L,1.00E-06,1.38E-06
0.87272,0.005664924,metsoR__L,1.00E-06,1.38E-06
0.87272,0.005664924,23dappa,1.00E-06,1.58E-06
0.87272,0.005664924,cgly,1.00E-06,1.38E-06
0.87272,0.005664924,rbflvrd,1.00E-06,1.38E-06
0.87272,0.005664924,mso3,1.00E-06,1.27E-06
0.87272,0.005664924,fald,1.00E-06,1.38E-06
0.87272,0.005664924,LalaLglu,1.00E-06,1.27E-06
0.87272,0.005664924,r1p,1.00E-06,1.00E-06
0.87272,0.005664924,r15bp,1.00E-06,1.19E-06
0.87272,0.005664924,pmtcoa,1.00E-06,1.18E-06
0.87272,0.005664924,hdca,1.00E-06,1.27E-06
0.87272,0.005664924,ppgpp,1.00E-06,1.13E-06
0.87272,0.005664924,35cgmp,1.00E-06,1.27E-06
0.87272,0.005664924,ggptrc,1.00E-06,1.58E-06
0.87272,0.005664924,itp,1.00E-06,1.15E-06
0.87272,0.005664924,sarcs,1.00E-06,1.38E-06
0.87272,0.005664924,xtp,1.00E-06,1.15E-06
0.87272,0.005664924,dimp,1.00E-06,1.23E-06
0.87272,0.005664924,all__D,1.00E-06,1.38E-06
0.87272,0.005664924,all6p,1.00E-06,1.24E-06
0.87272,0.005664924,aso4,1.00E-06,1.20E-06
0.87272,0.005664924,aso3,1.00E-06,1.34E-06
0.87272,0.005664924,gthoc,1.00E-06,1.22E-06
0.87272,0.005664924,ragund,1.00E-06,1.22E-06
0.87272,0.005664924,gfgaragund,1.00E-06,1.22E-06
0.87272,0.005664924,o16aund,1.00E-06,1.22E-06
0.87272,0.005664924,anhgm4p,1.00E-06,1.22E-06
0.87272,0.005664924,anhgm3p,1.00E-06,1.22E-06
0.87272,0.005664924,mmet,1.00E-06,1.57E-06
0.87272,0.005664924,acglu,0.000102526,0.000102919
0.87272,0.005664924,acg5p,1.00E-06,1.00E-06
0.87272,0.005664924,lald__D,1.00E-06,1.38E-06
0.87272,0.005664924,12ppd__R,1.00E-06,1.38E-06
0.87272,0.005664924,glcn,1.00E-06,1.27E-06
0.87272,0.005664924,rml,1.00E-06,1.38E-06
0.87272,0.005664924,rml1p,1.00E-06,1.23E-06
0.87272,0.005664924,pydam,1.00E-06,1.47E-06
0.87272,0.005664924,15dap,1.00E-06,1.39E-06
0.87272,0.005664924,hisp,1.00E-06,1.31E-06
0.87272,0.005664924,sl2a6o,1.00E-06,1.00E-06
0.87272,0.005664924,acon_T,1.00E-06,1.18E-06
0.87272,0.005664924,aconm,1.00E-06,1.21E-06
0.87272,0.005664924,seln,1.00E-06,1.38E-06
0.87272,0.005664924,selnp,1.00E-06,1.27E-06
0.87272,0.005664924,Nmtrp,1.00E-06,1.38E-06
0.87272,0.005664924,dgdp,1.00E-06,1.18E-06
0.87272,0.005664924,skm,1.00E-06,1.27E-06
0.87272,0.005664924,skm5p,1.00E-06,1.20E-06
0.87272,0.005664924,dmbzid,1.00E-06,1.38E-06
0.87272,0.005664924,athr__L,1.00E-06,1.38E-06
0.87272,0.005664924,5mtr,1.00E-06,1.38E-06
0.87272,0.005664924,pant__R,1.00E-06,1.27E-06
0.87272,0.005664924,galct__D,1.00E-06,1.21E-06
0.87272,0.005664924,udpLa4o,1.00E-06,1.21E-06
0.87272,0.005664924,mmcoa__S,1.00E-06,1.17E-06
0.87272,0.005664924,udpLa4n,1.00E-06,1.27E-06
0.87272,0.005664924,udpLa4fn,1.00E-06,1.21E-06
0.87272,0.005664924,uLa4fn,1.00E-06,1.30E-06
0.87272,0.005664924,lipa,1.00E-06,1.16E-06
0.87272,0.005664924,hlipa,1.00E-06,1.16E-06
0.87272,0.005664924,2mcacn,1.00E-06,1.18E-06
0.87272,0.005664924,acetol,1.00E-06,1.38E-06
0.87272,0.005664924,hhlipa,1.00E-06,1.16E-06
0.87272,0.005664924,phphhlipa,1.00E-06,1.11E-06
0.87272,0.005664924,kphphhlipa,1.00E-06,1.10E-06
0.87272,0.005664924,gagicolipa,1.00E-06,1.10E-06
0.87272,0.005664924,phhlipa,1.00E-06,1.13E-06
0.87272,0.005664924,hphhlipa,1.00E-06,1.13E-06
0.87272,0.005664924,3sala,1.00E-06,1.21E-06
0.87272,0.005664924,so2,1.00E-06,1.38E-06
0.87272,0.005664924,dad_5,1.00E-06,1.38E-06
0.87272,0.005664924,ppp9,1.00E-06,1.21E-06
0.87272,0.005664924,sbzcoa,1.00E-06,1.16E-06
0.87272,0.005664924,cys__D,1.00E-06,1.38E-06
0.87272,0.005664924,idp,1.00E-06,1.17E-06
0.87272,0.005664924,g3pg,1.00E-06,1.27E-06
0.87272,0.005664924,2agpe180,1.00E-06,1.38E-06
0.87272,0.005664924,ocdca,1.00E-06,1.27E-06
0.87272,0.005664924,2agpe160,1.00E-06,1.38E-06
0.87272,0.005664924,pe160,1.00E-06,1.38E-06
0.87272,0.005664924,galctn__D,1.00E-06,1.27E-06
0.87272,0.005664924,malthp,1.00E-06,1.38E-06
0.87272,0.005664924,2agpg180,1.00E-06,1.27E-06
0.87272,0.005664924,dscl,1.00E-06,1.14E-06
0.87272,0.005664924,pg180,1.00E-06,1.27E-06
0.87272,0.005664924,2agpg160,1.00E-06,1.27E-06
0.87272,0.005664924,pg160,1.00E-06,1.27E-06
0.87272,0.005664924,cdpdodecg,1.00E-06,1.22E-06
0.87272,0.005664924,pgp180,1.00E-06,1.21E-06
0.87272,0.005664924,3pg,5.28E-06,5.50E-06
0.87272,0.005664924,stcoa,1.00E-06,1.18E-06
0.87272,0.005664924,2agpg140,1.00E-06,1.27E-06
0.87272,0.005664924,pg140,1.00E-06,1.27E-06
0.87272,0.005664924,apg140,1.00E-06,1.27E-06
0.87272,0.005664924,apg160,1.00E-06,1.27E-06
0.87272,0.005664924,apg180,1.00E-06,1.27E-06
0.87272,0.005664924,occoa,1.00E-06,1.18E-06
0.87272,0.005664924,octa,1.00E-06,1.27E-06
0.87272,0.005664924,pg161,1.00E-06,1.27E-06
0.87272,0.005664924,cpg160,1.00E-06,1.27E-06
0.87272,0.005664924,pe180,1.00E-06,1.38E-06
0.87272,0.005664924,2agpe140,1.00E-06,1.38E-06
0.87272,0.005664924,progly,1.00E-06,1.38E-06
0.87272,0.005664924,ser__D,1.00E-06,1.38E-06
0.87272,0.005664924,ggbutal,1.00E-06,1.38E-06
0.87272,0.005664924,2tpr3dpcoa,1.00E-06,1.13E-06
0.87272,0.005664924,2ombzl,1.00E-06,1.38E-06
0.87272,0.005664924,2ommbl,1.00E-06,1.38E-06
0.87272,0.005664924,g3ps,1.00E-06,1.27E-06
0.87272,0.005664924,2doxg6p,1.00E-06,1.23E-06
0.87272,0.005664924,2dglc,1.00E-06,1.38E-06
0.87272,0.005664924,oxam,1.00E-06,1.27E-06
0.87272,0.005664924,pa140,1.00E-06,1.23E-06
0.87272,0.005664924,cdpdtdecg,1.00E-06,1.22E-06
0.87272,0.005664924,pa180,1.00E-06,1.23E-06
0.87272,0.005664924,5drib,1.00E-06,1.38E-06
0.87272,0.005664924,Sfglutth,1.00E-06,1.27E-06
0.87272,0.005664924,dhna,1.00E-06,1.27E-06
0.87272,0.005664924,ps180,1.00E-06,1.27E-06
0.87272,0.005664924,ps160,1.00E-06,1.27E-06
0.87272,0.005664924,cdpdhdec9eg,1.00E-06,1.22E-06
0.87272,0.005664924,pgp161,1.00E-06,1.21E-06
0.87272,0.005664924,pgp160,1.00E-06,1.21E-06
0.87272,0.005664924,xdp,1.00E-06,1.17E-06
0.87272,0.005664924,1odec11eg3p,1.00E-06,1.21E-06
0.87272,0.005664924,octeACP,1.00E-06,1.27E-06
0.87272,0.005664924,ACP,1.00E-06,1.13E-06
0.87272,0.005664924,pa181,1.00E-06,1.21E-06
0.87272,0.005664924,1tdec7eg3p,1.00E-06,1.21E-06
0.87272,0.005664924,tdeACP,1.00E-06,1.27E-06
0.87272,0.005664924,pa141,1.00E-06,1.21E-06
0.87272,0.005664924,1hdec9eg3p,1.00E-06,1.21E-06
0.87272,0.005664924,hdeACP,1.00E-06,1.27E-06
0.87272,0.005664924,pa161,1.00E-06,1.11E-06
0.87272,0.005664924,didp,1.00E-06,1.17E-06
0.87272,0.005664924,ctbt,1.00E-06,1.38E-06
0.87272,0.005664924,ctbtcoa,1.00E-06,1.20E-06
0.87272,0.005664924,crn__D,1.00E-06,1.38E-06
0.87272,0.005664924,crnDcoa,1.00E-06,1.20E-06
0.87272,0.005664924,tartr__D,1.00E-06,1.21E-06
0.87272,0.005664924,crn,1.00E-06,1.38E-06
0.87272,0.005664924,crncoa,1.00E-06,1.20E-06
0.87272,0.005664924,oxalcoa,1.00E-06,1.16E-06
0.87272,0.005664924,forcoa,1.00E-06,1.18E-06
0.87272,0.005664924,galctn__L,1.00E-06,1.27E-06
0.87272,0.005664924,tagur,1.00E-06,1.27E-06
0.87272,0.005664924,mdhdhf,1.00E-06,1.38E-06
0.87272,0.005664924,mththf,1.00E-06,1.38E-06
0.87272,0.005664924,slnt,1.00E-06,1.25E-06
0.87272,0.005664924,dgslnt,1.00E-06,1.22E-06
0.87272,0.005664924,2fe1s,1.00E-06,1.97E-06
0.87272,0.005664924,sufbcd,1.00E-06,1.38E-06
0.87272,0.005664924,sufsesh,1.00E-06,1.38E-06
0.87272,0.005664924,sufbcd_2fe2s,1.00E-06,1.21E-06
0.87272,0.005664924,sufse,1.00E-06,1.38E-06
0.87272,0.005664924,3amac,1.00E-06,1.29E-06
0.87272,0.005664924,msa,1.00E-06,1.27E-06
0.87272,0.005664924,5pg35pg,1.00E-06,1.20E-06
0.87272,0.005664924,mpt,1.00E-06,1.24E-06
0.87272,0.005664924,mptamp,1.00E-06,1.23E-06
0.87272,0.005664924,cdg,1.00E-06,1.27E-06
0.87272,0.005664924,preq0,1.00E-06,1.38E-06
0.87272,0.005664924,sel,1.00E-06,1.21E-06
0.87272,0.005664924,preq1,1.00E-06,1.56E-06
0.87272,0.005664924,2fe2s,1.00E-06,1.97E-06
0.87272,0.005664924,cph4,1.00E-06,1.28E-06
0.87272,0.005664924,cbm,1.00E-06,1.27E-06
0.87272,0.005664924,iscu_2fe2s,1.00E-06,1.21E-06
0.87272,0.005664924,iscu,1.00E-06,1.38E-06
0.87272,0.005664924,2oxpaccoa,1.00E-06,1.18E-06
0.87272,0.005664924,3oxdhscoa,1.00E-06,1.17E-06
0.87272,0.005664924,3hpp,1.00E-06,1.27E-06
0.87272,0.005664924,methf,1.00E-06,1.27E-06
0.87272,0.005664924,5fthf,1.00E-06,1.21E-06
0.87272,0.005664924,ocACP,1.00E-06,1.27E-06
0.87272,0.005664924,octapb,1.00E-06,1.58E-06
0.87272,0.005664924,lipoate,1.00E-06,1.38E-06
0.87272,0.005664924,lipoamp,1.00E-06,1.27E-06
0.87272,0.005664924,2sephchc,1.00E-06,1.18E-06
0.87272,0.005664924,oxadpcoa,1.00E-06,1.17E-06
0.87272,0.005664924,uracp,1.00E-06,1.33E-06
0.87272,0.005664924,poaac,1.00E-06,1.33E-06
0.87272,0.005664924,b2coa,1.00E-06,1.19E-06
0.87272,0.005664924,btcoa,1.00E-06,1.19E-06
0.87272,0.005664924,na15dap,1.00E-06,1.83E-06
0.87272,0.005664924,athtp,1.00E-06,1.21E-06
0.87272,0.005664924,glyc2p,1.00E-06,1.23E-06
0.87272,0.005664924,S2hglut,1.00E-06,1.21E-06
0.87272,0.005664924,dhptdn,1.00E-06,1.38E-06
0.87272,0.005664924,thptdn,1.00E-06,1.98E-06
0.87272,0.005664924,rbl__D,1.00E-06,1.38E-06
0.87272,0.005664924,mercppyr,1.00E-06,1.27E-06
0.87272,0.005664924,iscssh,1.00E-06,1.38E-06
0.87272,0.005664924,iscs,1.00E-06,1.38E-06
0.87272,0.005664924,glyald,1.00E-06,1.38E-06
0.87272,0.005664924,tyr__L,1.00E-06,1.38E-06
0.87272,0.005664924,4crsol,1.00E-06,1.38E-06
0.87272,0.005664924,dhgly,1.00E-06,1.27E-06
0.87272,0.005664924,quin,1.00E-06,1.38E-06
0.87272,0.005664924,4hthr,1.00E-06,1.37E-06
0.87272,0.005664924,12ppd__S,1.00E-06,1.38E-06
0.87272,0.005664924,3hppnl,1.00E-06,1.38E-06
0.87272,0.005664924,23dhacoa,1.00E-06,1.17E-06
0.87272,0.005664924,2dr1p,1.00E-06,1.24E-06
0.87272,0.005664924,ile__L,1.00E-06,1.38E-06
0.87272,0.005664924,val__L,1.00E-06,1.38E-06
0.87272,0.005664924,2ippm,6.59E-06,7.37E-06
0.87272,0.005664924,actp,3.26E-06,3.64E-06
0.87272,0.005664924,thym,1.00E-06,1.38E-06
0.87272,0.005664924,3htdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,td2coa,1.00E-06,1.18E-06
0.87272,0.005664924,fprica,1.00E-06,1.01E-06
0.87272,0.005664924,3hdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,dc2coa,1.00E-06,1.18E-06
0.87272,0.005664924,13dpg,1.00E-06,1.00E-06
0.87272,0.005664924,aicar,8.31E-06,1.12E-05
0.87272,0.005664924,etoh,1.00E-06,1.38E-06
0.87272,0.005664924,rmn,1.00E-06,1.38E-06
0.87272,0.005664924,36dahc,1.00E-06,1.58E-06
0.87272,0.005664924,ohpb,1.00E-06,1.06E-06
0.87272,0.005664924,3otdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hbcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hhcoa,1.00E-06,1.18E-06
0.87272,0.005664924,hx2coa,1.00E-06,1.18E-06
0.87272,0.005664924,acg5sa,1.00E-06,1.28E-06
0.87272,0.005664924,glu1sa,1.00E-06,1.36E-06
0.87272,0.005664924,3hocoa,1.00E-06,1.18E-06
0.87272,0.005664924,oc2coa,1.00E-06,1.18E-06
0.87272,0.005664924,gal1p,1.00E-06,1.23E-06
0.87272,0.005664924,glcur,1.00E-06,1.27E-06
0.87272,0.005664924,fruur,1.00E-06,1.27E-06
0.87272,0.005664924,xyl__D,1.00E-06,1.38E-06
0.87272,0.005664924,3odcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3oddcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hddcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3ohdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hhdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,sbt6p,1.00E-06,1.24E-06
0.87272,0.005664924,galt1p,1.00E-06,1.24E-06
0.87272,0.005664924,bbtcoa,1.00E-06,1.20E-06
0.87272,0.005664924,gbbtn,1.00E-06,1.38E-06
0.87272,0.005664924,arab__L,1.00E-06,1.38E-06
0.87272,0.005664924,mnl1p,1.00E-06,1.24E-06
0.87272,0.005664924,fuc__L,1.00E-06,1.38E-06
0.87272,0.005664924,prlp,1.00E-06,1.20E-06
0.87272,0.005664924,4pasp,1.00E-06,1.01E-06
0.87272,0.005664924,phe__L,1.00E-06,1.05E-06
0.87272,0.005664924,micit,1.00E-06,1.17E-06
0.87272,0.005664924,tdcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3ohcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hodcoa,1.00E-06,1.18E-06
0.87272,0.005664924,od2coa,1.00E-06,1.18E-06
0.87272,0.005664924,dd2coa,1.00E-06,1.18E-06
0.87272,0.005664924,acmalt,1.00E-06,1.38E-06
0.87272,0.005664924,LalaDglu,1.00E-06,1.27E-06
0.87272,0.005664924,ddcacoa,1.00E-06,1.18E-06
0.87272,0.005664924,arab__D,1.00E-06,1.38E-06
0.87272,0.005664924,allul6p,1.00E-06,1.23E-06
0.87272,0.005664924,hmgth,1.00E-06,1.28E-06
0.87272,0.005664924,dhmptp,1.00E-06,1.15E-06
0.87272,0.005664924,h2,1.00E-06,1.38E-06
0.87272,0.005664924,3oocoa,1.00E-06,1.18E-06
0.87272,0.005664924,4per,1.49E-06,1.75E-06
0.87272,0.005664924,8aonn,1.00E-06,1.48E-06
0.87272,0.005664924,amob,1.00E-06,1.21E-06
0.87272,0.005664924,acglc__D,1.00E-06,1.38E-06
0.87272,0.005664924,56dura,1.00E-06,1.38E-06
0.87272,0.005664924,hdd2coa,1.00E-06,1.18E-06
0.87272,0.005664924,tdec2eACP,1.00E-06,1.27E-06
0.87272,0.005664924,cdec3eACP,1.00E-06,1.13E-06
0.87272,0.005664924,galur,1.00E-06,1.27E-06
0.87272,0.005664924,acon_C,1.00E-06,1.00E-06
0.87272,0.005664924,2amsa,1.00E-06,1.41E-06
