max_growth,k_val,mets,min,max,mean
0.8966,0.009398937,iscs,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glyald,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,tyr__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,4crsol,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,dhgly,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,quin,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,4hthr,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,12ppd__S,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3hppnl,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,23dhacoa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2dr1p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ile__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,val__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,2ippm,4.44E-06,4.54E-06,4.49E-06
0.8966,0.009398937,actp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,thym,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3htdcoa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,td2coa,1.00E-06,1.19E-06,1.10E-06
0.8966,0.009398937,fprica,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,3hdcoa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,dc2coa,1.00E-06,1.19E-06,1.10E-06
0.8966,0.009398937,13dpg,3.31E-05,3.31E-05,3.31E-05
0.8966,0.009398937,aicar,3.04E-05,3.21E-05,3.13E-05
0.8966,0.009398937,etoh,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,rmn,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,36dahc,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ohpb,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3otdcoa,1.24E-06,1.24E-06,1.24E-06
0.8966,0.009398937,3hbcoa,2.78E-06,2.83E-06,2.81E-06
0.8966,0.009398937,3hhcoa,1.05E-06,1.05E-06,1.05E-06
0.8966,0.009398937,hx2coa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,acg5sa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glu1sa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3hocoa,1.00E-06,1.11E-06,1.06E-06
0.8966,0.009398937,oc2coa,1.00E-06,1.21E-06,1.10E-06
0.8966,0.009398937,gal1p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,glcur,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,fruur,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,xyl__D,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3odcoa,1.24E-06,1.24E-06,1.24E-06
0.8966,0.009398937,3oddcoa,1.24E-06,1.54E-06,1.39E-06
0.8966,0.009398937,3hddcoa,1.00E-06,1.11E-06,1.06E-06
0.8966,0.009398937,3ohdcoa,1.24E-06,1.24E-06,1.24E-06
0.8966,0.009398937,3hhdcoa,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,sbt6p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,galt1p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,bbtcoa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,gbbtn,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,arab__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,mnl1p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,fuc__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,prlp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,4pasp,1.99E-06,2.09E-06,2.04E-06
0.8966,0.009398937,phe__L,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,micit,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,tdcoa,0.00033147,0.000332134,3.32E-04
0.8966,0.009398937,3ohcoa,1.40E-06,1.41E-06,1.41E-06
0.8966,0.009398937,3hodcoa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,od2coa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,dd2coa,1.00E-06,1.21E-06,1.10E-06
0.8966,0.009398937,acmalt,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,LalaDglu,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ddcacoa,0.00033147,0.000332134,3.32E-04
0.8966,0.009398937,arab__D,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,allul6p,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,hmgth,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,dhmptp,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,h2,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3oocoa,1.24E-06,1.54E-06,1.39E-06
0.8966,0.009398937,4per,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,8aonn,1.21E-06,1.85E-06,1.53E-06
0.8966,0.009398937,amob,1.00E-06,1.09E-06,1.05E-06
0.8966,0.009398937,acglc__D,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,56dura,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,hdd2coa,1.00E-06,1.19E-06,1.10E-06
0.8966,0.009398937,tdec2eACP,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,cdec3eACP,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,galur,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,acon_C,1.00E-06,1.00E-06,1.00E-06
0.8966,0.009398937,2amsa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,psclys,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,frulys,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3ohodcoa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,3hadpcoa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,pacald,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,13ppd,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,ghb,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,appl,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,oxa,1.00E-06,1.24E-06,1.12E-06
0.8966,0.009398937,prpncoa,1.00E-06,1.24E-06,1.12E-06
0.87272,0.003665387,cytd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gtp,1.10E-06,1.10E-06,1.10E-06
0.87272,0.003665387,cmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,h,1,1,1.00E+00
0.87272,0.003665387,prpp,1.77E-06,3.32E-06,2.55E-06
0.87272,0.003665387,xan,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ppi,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,xmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hxan,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,imp,2.60E-06,2.60E-06,2.60E-06
0.87272,0.003665387,orot5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,co2,2.84E-06,3.01E-06,2.92E-06
0.87272,0.003665387,ump,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,glu5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,nadph,7.15E-06,1.54E-05,1.13E-05
0.87272,0.003665387,glu5sa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,nadp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pi,0.000218854,0.000218855,2.19E-04
0.87272,0.003665387,accoa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,h2o,1,1,1.00E+00
0.87272,0.003665387,oaa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cit,5.20E-05,5.20E-05,5.20E-05
0.87272,0.003665387,coa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ala__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pydx5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pyam5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pyr,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,akg,6.09E-06,6.09E-06,6.09E-06
0.87272,0.003665387,ptrc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4abutn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,glu__L,0.000414802,0.000414802,4.15E-04
0.87272,0.003665387,ac,3.85E-06,3.85E-06,3.85E-06
0.87272,0.003665387,atp,0.000442425,0.000442425,4.42E-04
0.87272,0.003665387,amp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cys__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,h2s,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,nh4,7.15E-06,1.54E-05,1.13E-05
0.87272,0.003665387,5apru,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,5aprbu,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pep,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mal__L,0.000135804,0.000135804,1.36E-04
0.87272,0.003665387,nad,0.000331981,0.000331981,3.32E-04
0.87272,0.003665387,nadh,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ru5p__D,4.34E-05,4.34E-05,4.34E-05
0.87272,0.003665387,db4p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,for,1.11E-06,1.11E-06,1.11E-06
0.87272,0.003665387,ribflv,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fmn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,xylu__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,xu5p__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,rib__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,r5p,0.00026213,0.00026213,2.62E-04
0.87272,0.003665387,glyc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,glyc3p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dmlz,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4r5au,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,udp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,f6p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,g1p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adpglc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ala__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cpppg3,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,o2,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pppg9,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhor__S,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mqn8,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mql8,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,orot,1.77E-06,3.32E-06,2.55E-06
0.87272,0.003665387,glyclt,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,q8,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,glc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,q8h2,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2dmmq8,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2dmmql8,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2obut,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2ahbut,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,s7p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,s17bp,2.72E-06,2.72E-06,2.72E-06
0.87272,0.003665387,23dhmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3mop,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,alac__S,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,indole,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ser__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,trp__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhap,0.000154092,0.000154092,1.54E-04
0.87272,0.003665387,glc__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,chor,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gln__L,4.46E-06,7.15E-06,5.81E-06
0.87272,0.003665387,anth,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fum,3.41E-05,3.41E-05,3.41E-05
0.87272,0.003665387,succ,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pran,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pphn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3psme,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2cpr5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3ig3p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4mop,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,leu__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dmpp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ipdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,grdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,frdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hmbil,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uppg3,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ckdo,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,lipidA,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,kdolipid4,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,udcpdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,u23ga,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,lipidX,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mthgxl,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,lipidAds,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2mahmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4mpetz,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,thmmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2ddg6p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,g3p,1.54E-05,1.54E-05,1.54E-05
0.87272,0.003665387,dgtp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dgmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uri,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,6pgl,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,6pgc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dgsn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pppi,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gsn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3dhq,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3dhsk,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3c2hmp,1.76E-06,1.76E-06,1.76E-06
0.87272,0.003665387,3c4mop,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gam6p,3.54E-06,3.54E-06,3.54E-06
0.87272,0.003665387,trdrd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dadp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,trdoc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dcdp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dudp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,acald,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dump,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mlthf,8.37E-06,8.37E-06,8.37E-06
0.87272,0.003665387,dhf,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dtmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,thymd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4ppcys,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pan4p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,10fthf,1.62E-05,1.62E-05,1.62E-05
0.87272,0.003665387,thf,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,23dhmb,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3mob,5.84E-06,5.84E-06,5.84E-06
0.87272,0.003665387,ins,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4abut,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,sucsal,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fad,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pydxn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pdx5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,h2o2,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,asp__L,1.99E-05,1.99E-05,1.99E-05
0.87272,0.003665387,nmn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,thr__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2aobut,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,man,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,man6p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4ahmmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4ampm,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hco3,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,malcoa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2h3oppan,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2shchc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,sucbz,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ichor,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,23ddhb,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,rbl__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ru5p__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,tartr__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,5dh4dglc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pheme,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hemeO,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,amet,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ametam,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,agm,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,urea,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,damp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dad_2,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gthrd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,lgt__S,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,pydc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,arg__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,citr__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,argsuc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,5mta,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,spmd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dxyl5p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,mana,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2ddglcn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4c2me,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2p4c2me,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,altrn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,icit,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,acgam1p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,utp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uacgam,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uaccg,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gly,7.15E-06,7.15E-06,7.15E-06
0.87272,0.003665387,csn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,quln,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,nicrnt,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hcys__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ahcys,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,met__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2omhmbl,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,lcts,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gal,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,tre6p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,g6p,1.76E-05,1.76E-05,1.76E-05
0.87272,0.003665387,cinnm,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cenchddd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,cechddd,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhpppn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhcinnm,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gdpofuc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gdpfuc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhpmp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dhnpt,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,6hmhpt,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,6hmhptpp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dpcoa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fru,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2me4p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,25drapp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,urate,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,alltn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,so4,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,aps,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,3ophb,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2oph,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2ohph,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2omph,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,tag6p__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,tagdp__D,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,acac,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,aacoa,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,sl26da,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,26dap_LL,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dmso,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dms,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,2pglyc,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,25dkglcn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,5dglcn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dttp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dtdpglu,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dtdp4d6dg,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4adcho,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,4abz,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dha,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,udpgal,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,udpgalfur,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dtdp4d6dm,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,dtdprmn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,5prdmbz,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,rdmbzi,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,duri,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,alltt,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uamr,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ura,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ctp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,udcpp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ugmda,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uagmda,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,uaagmda,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,aact,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ade,1.05E-05,1.05E-05,1.05E-05
0.87272,0.003665387,gmhep17bp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gmhep1p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gmhep7p,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adphep_DD,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adphep_LD,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,xtsn,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,idon__L,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,fadh2,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,gdptp,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,adprib,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,ncam,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,hpyr,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,glyc__R,1.00E-06,1.00E-06,1.00E-06
0.87272,0.003665387,acorn,1.00E-06,1.00E-06,1.00E-06
