max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,PNTK,1.0
0.9008278,0.016287690687355187,ADSS,1.0
0.9008278,0.016287690687355187,AGDC,1.0
0.9008278,0.016287690687355187,OCTDPS,1.0
0.9008278,0.016287690687355187,ASNN,1.0
0.9008278,0.016287690687355187,DPCOAK,1.0
0.9008278,0.016287690687355187,HETZK,0
0.9008278,0.016287690687355187,ASNS2,0
0.9008278,0.016287690687355187,ASPCT,1.0
0.9008278,0.016287690687355187,KDOPS,1.0
0.9008278,0.016287690687355187,KDOPP,1.0
0.9008278,0.016287690687355187,DMPPS,1.0
0.9008278,0.016287690687355187,IPDPS,1.0
0.9008278,0.016287690687355187,AST,0
0.9008278,0.016287690687355187,SGDS,0
0.9008278,0.016287690687355187,CYNTAH,0
0.9008278,0.016287690687355187,DHDPRy,1.0
0.9008278,0.016287690687355187,HSK,1.0
0.9008278,0.016287690687355187,GSPMDA,0
0.9008278,0.016287690687355187,GSPMDS,0
0.9008278,0.016287690687355187,GUAD,0.0
0.9008278,0.016287690687355187,THRS,1.0
0.9008278,0.016287690687355187,HSST,1.0
0.9008278,0.016287690687355187,PPNDH,1.0
0.9008278,0.016287690687355187,TMAOR1,0
0.9008278,0.016287690687355187,TMAOR2,0
0.9008278,0.016287690687355187,TRDR,1.0
0.9008278,0.016287690687355187,DDPA,0
0.9008278,0.016287690687355187,NMNDA,1.0
0.9008278,0.016287690687355187,NNAM,1.0
0.9008278,0.016287690687355187,P5CD,0
0.9008278,0.016287690687355187,FRUK,0
0.9008278,0.016287690687355187,SPMDAT1,1.0
0.9008278,0.016287690687355187,RHCCE,1.0
0.9008278,0.016287690687355187,KG6PDC,0
0.9008278,0.016287690687355187,SPMDAT2,0.0
0.9008278,0.016287690687355187,TDPADGAT,0
0.9008278,0.016287690687355187,MALS,1.0
0.9008278,0.016287690687355187,X5PL3E,0
0.9008278,0.016287690687355187,DOGULNR,0
0.9008278,0.016287690687355187,TRE6PP,1.0
0.9008278,0.016287690687355187,BETALDHx,0
0.9008278,0.016287690687355187,BETALDHy,0
0.9008278,0.016287690687355187,MLTG3,0
0.9008278,0.016287690687355187,ADPRDP,1.0
0.9008278,0.016287690687355187,NADTRHD,1.0
0.9008278,0.016287690687355187,FMNRx2,1.0
0.9008278,0.016287690687355187,GALS3,0
0.9008278,0.016287690687355187,FCLK,0
0.9008278,0.016287690687355187,GMPS2,1.0
0.9008278,0.016287690687355187,AMPN,1.0
0.9008278,0.016287690687355187,GSNK,1.0
0.9008278,0.016287690687355187,GALUi,1.0
0.9008278,0.016287690687355187,UAAGDS,1.0
0.9008278,0.016287690687355187,UAMAS,1.0
0.9008278,0.016287690687355187,UAMAGS,1.0
0.9008278,0.016287690687355187,UGLYCH,1.0
0.9008278,0.016287690687355187,NTPP3,0
0.9008278,0.016287690687355187,NTPP6,1.0
0.9008278,0.016287690687355187,NTPP7,1.0
0.9008278,0.016287690687355187,OP4ENH,0.0
0.9008278,0.016287690687355187,HOPNTAL,0
0.9008278,0.016287690687355187,NTPP8,1.0
0.9008278,0.016287690687355187,P5CR,1.0
0.9008278,0.016287690687355187,3HPPPNH,0
0.9008278,0.016287690687355187,G5SADs,1.0
0.9008278,0.016287690687355187,GMAND,0
0.9008278,0.016287690687355187,CYTD,1.0
0.9008278,0.016287690687355187,AKGDH,1.0
0.9008278,0.016287690687355187,HPYRRx,1.0
0.9008278,0.016287690687355187,GLYCDx,0
0.9008278,0.016287690687355187,ASP1DC,1.0
0.9008278,0.016287690687355187,UGMDDS,1.0
0.9008278,0.016287690687355187,DCYTD,1.0
0.9008278,0.016287690687355187,DBTS,1.0
0.9008278,0.016287690687355187,DCTPD,1.0
0.9008278,0.016287690687355187,UHGADA,1.0
0.9008278,0.016287690687355187,AMANK,0
0.9008278,0.016287690687355187,HISTD,1.0
0.9008278,0.016287690687355187,DHDPS,1.0
0.9008278,0.016287690687355187,G1PACT,0
0.9008278,0.016287690687355187,GART,1.0
0.9008278,0.016287690687355187,CSND,1.0
0.9008278,0.016287690687355187,GF6PTA,1.0
0.9008278,0.016287690687355187,IGPDH,1.0
0.9008278,0.016287690687355187,H2SO,1.0
0.9008278,0.016287690687355187,GLUCYS,1.0
0.9008278,0.016287690687355187,PRATPP,1.0
0.9008278,0.016287690687355187,GLUN,0
0.9008278,0.016287690687355187,GLUPRT,0
0.9008278,0.016287690687355187,GMPR,0.0
0.9008278,0.016287690687355187,CYSS,1.0
0.9008278,0.016287690687355187,NADS1,1.0
0.9008278,0.016287690687355187,BPNT,1.0
0.9008278,0.016287690687355187,PAPSR,1.0
0.9008278,0.016287690687355187,DAPDC,1.0
0.9008278,0.016287690687355187,NTRIR2x,0
0.9008278,0.016287690687355187,GPDDA1,0
0.9008278,0.016287690687355187,GPDDA2,1.0
0.9008278,0.016287690687355187,PPND,1.0
0.9008278,0.016287690687355187,METAT,1.0
0.9008278,0.016287690687355187,ASCBPL,0
0.9008278,0.016287690687355187,ACBIPGT,0.0
0.9008278,0.016287690687355187,TRPS1,0
0.9008278,0.016287690687355187,PRAMPC,1.0
0.9008278,0.016287690687355187,ADOCBLS,0
0.9008278,0.016287690687355187,ADOCBIK,0.0
0.9008278,0.016287690687355187,TMPK,1.0
0.9008278,0.016287690687355187,HPPPNDO,0
0.9008278,0.016287690687355187,DXYLK,0
0.9008278,0.016287690687355187,MDH3,1.0
0.9008278,0.016287690687355187,SOTA,0
0.9008278,0.016287690687355187,DHCINDO,0
0.9008278,0.016287690687355187,SGSAD,0
0.9008278,0.016287690687355187,HKNDDH,0
0.9008278,0.016287690687355187,HKNTDH,0
0.9008278,0.016287690687355187,GLYCK2,1.0
0.9008278,0.016287690687355187,PTA2,0.0
0.9008278,0.016287690687355187,MDH2,0
0.9008278,0.016287690687355187,GPDDA5,0
0.9008278,0.016287690687355187,PDX5PS,1.0
0.9008278,0.016287690687355187,PPBNGS,1.0
0.9008278,0.016287690687355187,ENTCS,0
0.9008278,0.016287690687355187,SULR,1.0
0.9008278,0.016287690687355187,MANPGH,0
0.9008278,0.016287690687355187,URDGLYCD,1.0
0.9008278,0.016287690687355187,PPNCL2,1.0
0.9008278,0.016287690687355187,PRFGS,1.0
0.9008278,0.016287690687355187,ACM6PH,0
0.9008278,0.016287690687355187,CYTDH,1.0
0.9008278,0.016287690687355187,ETHAAL,1.0
0.9008278,0.016287690687355187,MAN1PT2,0
0.9008278,0.016287690687355187,PSERT,1.0
0.9008278,0.016287690687355187,AP4AH,1.0
0.9008278,0.016287690687355187,AP5AH,0
0.9008278,0.016287690687355187,ADNCYC,1.0
0.9008278,0.016287690687355187,AIRC2,1.0
0.9008278,0.016287690687355187,MI1PP,0
0.9008278,0.016287690687355187,MCITS,0.0
