max_growth,k_val,rxns,Z
0.87699,0.164259819,NTD8,0
0.87699,0.164259819,GALCTD,0
0.87699,0.164259819,MLTG4,0
0.87699,0.164259819,UDPGDC,0
0.87699,0.164259819,G6PP,1
0.87699,0.164259819,MMCD,0
0.87699,0.164259819,GLNS,1
0.87699,0.164259819,GTHS,1
0.87699,0.164259819,ULA4NFT,0
0.87699,0.164259819,NTD11pp,0
0.87699,0.164259819,DKGLCNR2x,0
0.87699,0.164259819,ACGS,1
0.87699,0.164259819,PDE1,1
0.87699,0.164259819,UPLA4FNT,0
0.87699,0.164259819,HEPT1,0
0.87699,0.164259819,MCITD,0
0.87699,0.164259819,ALR2,0
0.87699,0.164259819,AMALT2,0
0.87699,0.164259819,HEPT2,0
0.87699,0.164259819,HXAND,1
0.87699,0.164259819,MOAT3C,0
0.87699,0.164259819,ADNK1,1
0.87699,0.164259819,RHAT1,0
0.87699,0.164259819,GALT1,0
0.87699,0.164259819,GLCTR2,0
0.87699,0.164259819,G2PPpp,0
0.87699,0.164259819,UDPGPpp,0
0.87699,0.164259819,HEPK1,0
0.87699,0.164259819,HEPT3,0
0.87699,0.164259819,HEPK2,0
0.87699,0.164259819,R5PP,1
0.87699,0.164259819,CYSSADS,0
0.87699,0.164259819,CPPPGO2,1
0.87699,0.164259819,PPPGO,1
0.87699,0.164259819,LDH_D2,1
0.87699,0.164259819,SUCBZL,0
0.87699,0.164259819,CYSDDS,0
0.87699,0.164259819,NTP1,1
0.87699,0.164259819,LALDO3,1
0.87699,0.164259819,NTP10,0
0.87699,0.164259819,PRAIS,1
0.87699,0.164259819,GDMANE,0
0.87699,0.164259819,GPDDA4,1
0.87699,0.164259819,PLIPA1E160pp,1
0.87699,0.164259819,LPLIPAL2E180,0
0.87699,0.164259819,2AGPEAT160,1
0.87699,0.164259819,PANTS,1
0.87699,0.164259819,G1PPpp,0
0.87699,0.164259819,GALCTND,0
0.87699,0.164259819,GCALDD,1
0.87699,0.164259819,HISTP,1
0.87699,0.164259819,QMO2,0
0.87699,0.164259819,QMO3,1
0.87699,0.164259819,AMALT4,0
0.87699,0.164259819,NTD11,1
0.87699,0.164259819,LPLIPAL2G180,0
0.87699,0.164259819,ORNDC,1
0.87699,0.164259819,UPP3MT,1
0.87699,0.164259819,2AGPGAT180,1
0.87699,0.164259819,DHQS,1
0.87699,0.164259819,2AGPGAT160,1
0.87699,0.164259819,PGSA180,0
0.87699,0.164259819,PGCD,1
0.87699,0.164259819,FACOAE180,1
0.87699,0.164259819,LPLIPAL2ATG140,0
0.87699,0.164259819,LPLIPAL2ATG160,0
0.87699,0.164259819,LPLIPAL2ATG180,0
0.87699,0.164259819,FACOAE80,1
0.87699,0.164259819,CFAS160G,0
0.87699,0.164259819,ALAALAD,1
0.87699,0.164259819,2AGPEAT180,1
0.87699,0.164259819,LPLIPAL2ATE140,0
0.87699,0.164259819,LPLIPAL2ATE160,0
0.87699,0.164259819,LPLIPAL2ATE180,0
0.87699,0.164259819,PLIPA1G180pp,1
0.87699,0.164259819,AMPTASEPG,0
0.87699,0.164259819,PGPP160pp,1
0.87699,0.164259819,PGPP180pp,0
0.87699,0.164259819,SERD_D,0
0.87699,0.164259819,CLPNH160pp,1
0.87699,0.164259819,PLIPA1E180pp,1
0.87699,0.164259819,FLVRx,0
0.87699,0.164259819,GGPTRCO,1
0.87699,0.164259819,AACTOOR,0
0.87699,0.164259819,ECAP3pp,0
0.87699,0.164259819,TPRDCOAS,0
0.87699,0.164259819,ACGAM1PPpp,0
0.87699,0.164259819,FMNRx,1
0.87699,0.164259819,DHBS,0
0.87699,0.164259819,THIORDXi,1
0.87699,0.164259819,PPPGO3,1
0.87699,0.164259819,PFK,1
0.87699,0.164259819,PDX5POi,1
0.87699,0.164259819,PDX5PO2,1
0.87699,0.164259819,OMBZLM,0
0.87699,0.164259819,GLYCK,1
0.87699,0.164259819,MLTG5,0
0.87699,0.164259819,GPDDA3,0
0.87699,0.164259819,2DOXG6PP,0
0.87699,0.164259819,OXAMTC,1
0.87699,0.164259819,DASYN140,0
0.87699,0.164259819,DASYN180,1
0.87699,0.164259819,MCTP2App,0
0.87699,0.164259819,5DOAN,1
0.87699,0.164259819,SFGTHi,0
0.87699,0.164259819,PYDAMK,1
0.87699,0.164259819,DHORDfum,1
0.87699,0.164259819,DHNAOT4,0
0.87699,0.164259819,AMPMS2,1
0.87699,0.164259819,ALR4x,0
0.87699,0.164259819,PSSA180,0
0.87699,0.164259819,PSD160,1
0.87699,0.164259819,PSD180,0
0.87699,0.164259819,LPLIPAL1G180pp,0
0.87699,0.164259819,LPLIPAL1G181pp,0
0.87699,0.164259819,PLIPA2A180pp,1
0.87699,0.164259819,PLIPA2G160pp,1
0.87699,0.164259819,CU1Opp,0
0.87699,0.164259819,SUCDi,1
0.87699,0.164259819,FADRx2,1
0.87699,0.164259819,LALDO2x,0
0.87699,0.164259819,LPLIPAL1E160pp,1
0.87699,0.164259819,LPLIPAL1E180pp,0
0.87699,0.164259819,ASNS1,1
0.87699,0.164259819,LPLIPAL1G160pp,1
0.87699,0.164259819,GTHRDHpp,0
0.87699,0.164259819,PLIPA2E160pp,1
0.87699,0.164259819,MDDCP3pp,0
0.87699,0.164259819,MLDCP2Bpp,0
0.87699,0.164259819,CDAPPA140,1
0.87699,0.164259819,MLDCP1App,0
0.87699,0.164259819,PDE4,1
0.87699,0.164259819,PGSA161,0
0.87699,0.164259819,PGPP160,1
0.87699,0.164259819,PGPP180,0
0.87699,0.164259819,PGPP161,0
0.87699,0.164259819,CDAPPA180,1
0.87699,0.164259819,NTP12,0
