k_val,mets,ln_met,exp_met
0.146,x_2ommbl_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_g3ps_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2doxg6p_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2dglc_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_oxam_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_pa140_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_cdpdtdecg_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_pa180_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_5drib_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_Sfglutth_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_dhna_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ps180_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ps160_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_cdpdhdec9eg_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_pgp161_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_pgp160_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_xdp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_1odec11eg3p_c,1.0000000000000004e-06,1.0000000000287557e-06
0.146,x_octeACP_c,1.0000000000000004e-06,1.0000000000060355e-06
0.146,x_ACP_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_pa181_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_1tdec7eg3p_c,1.0000000000000004e-06,9.999999999865802e-07
0.146,x_tdeACP_c,1.0000000000000004e-06,1.0000000001368377e-06
0.146,x_pa141_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_1hdec9eg3p_c,1.0040423272706873e-06,1.0040341789649757e-06
0.146,x_hdeACP_c,1.0000000000000004e-06,9.999999999871223e-07
0.146,x_pa161_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_didp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ctbt_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ctbtcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_crn__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_crnDcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_tartr__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_crn_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_crncoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_oxalcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_forcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_galctn__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_tagur_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_mdhdhf_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_mththf_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_slnt_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_dgslnt_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_malcoame_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2fe1s_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_sufbcd_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_sufsesh_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_sufbcd_2fe2s_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_sufse_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3amac_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_msa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_5pg35pg_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_mpt_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_mptamp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_cdg_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_preq0_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_sel_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_preq1_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2fe2s_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_cph4_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_cbm_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_iscu_2fe2s_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_iscu_c,9.999999999999917e-07,9.999999999999921e-07
0.146,x_2oxpaccoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3oxdhscoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3hpp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_methf_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_5fthf_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ocACP_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_octapb_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_lipoate_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_lipoamp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2sephchc_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_oxadpcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_uracp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_poaac_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_b2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_btcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_na15dap_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_athtp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_glyc2p_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_S2hglut_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_dhptdn_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_thptdn_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_rbl__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_mercppyr_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_iscssh_c,9.999999999999917e-07,9.999999999999921e-07
0.146,x_iscs_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_glyald_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_tyr__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_4crsol_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_dhgly_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_quin_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_4hthr_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_12ppd__S_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3hppnl_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_23dhacoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2dr1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ile__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_val__L_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_2ippm_c,1.3505955434038677e-05,1.3364794831525795e-05
0.146,x_actp_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_thym_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3htdcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_td2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_fprica_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3hdcoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_dc2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_13dpg_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_aicar_c,1.4028053787349207e-05,1.3952881203168558e-05
0.146,x_etoh_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_rmn_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_36dahx_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_ohpb_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_3otdcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_3hbcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_3hhcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_hx2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_acg5sa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_glu1sa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3hocoa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_oc2coa_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_gal1p_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_glcur_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_fruur_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_xyl__D_c,1.0000000000000004e-06,9.999999999999976e-07
0.146,x_3odcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_3oddcoa_c,1.0000000000000004e-06,1.0000000000000006e-06
0.146,x_3hddcoa_c,1.0000000000000004e-06,9.999999999999976e-07
